zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools,homeType_CONDO,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE
18447448,3113 Kittery Ave,94583,San Ramon,CA,37.743756,-121.94349,-0.2693759932445833,2,4,-0.33599855749843227,1,-0.25499250665578255,3728,48:11.0,84482,7000.0,00:00.0,1971,871.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
166400649,1293 Bayberry View Ln,94582,San Ramon,CA,37.76404,-121.913829,0.13732885210185677,5,4,0.7224778280335451,1,0.18926469399270202,5469,28:17.0,1324840,6356.0,00:00.0,2015,612.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18449940,624 Norris Canyon Ter,94583,San Ramon,CA,37.779352,-121.96121,-0.7359589898179372,2,2,-0.6575792577349867,2,-0.7818643255495327,2759,23:16.0,562905,286533.7061,00:00.0,1997,660.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
18450138,610 Canyon Woods Ct APT B,94582,San Ramon,CA,37.764439,-121.949181,-0.7282603703744768,2,2,-0.6402744666908672,2,-0.7589804641576516,2932,08:14.0,527397,286533.7061,00:00.0,1986,655.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
68034427,724 Ardleigh Ct,94583,San Ramon,CA,37.748557,-121.996028,0.920410648017469,5,5,2.856014357181448,2,0.8704280393557792,2499,23:14.0,2026022,18900.0,00:00.0,2004,475.0,Yes,Yes,Yes,3,Yes,2,Yes,Yes,0,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18440900,2717 Fountainhead Dr,94583,San Ramon,CA,37.769846,-121.990433,-0.6550846037452225,2,3,-0.548703280749068,3,-0.6738835287444531,2996,10:19.0,610081,1440.0,00:00.0,1973,664.0,Yes,Yes,Yes,1,Yes,0,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
68042740,274 S Overlook Dr,94582,San Ramon,CA,37.767191,-121.945405,-0.8837102720661658,1,1,-0.8226958056142938,5,-0.9180039077283506,2446,38:06.0,469098,286533.7061,00:00.0,1988,611.0,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
68034754,1254 Bellingham Sq,94582,San Ramon,CA,37.765564,-121.898474,0.3014105392301529,5,4,1.382222986590602,6,0.4336953626225911,6160,38:06.0,1328615,6739.0,00:00.0,2003,521.0,Yes,Yes,Yes,3,Yes,2,No,No,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
166133202,1110 Trumpet Vine Ln,94582,San Ramon,CA,37.754722,-121.91779,-0.009644791818749669,3,4,0.3129311066560498,6,0.042652836261667305,4467,33:11.0,1139535,3034.0,00:00.0,2016,680.0,Yes,Yes,Yes,2,Yes,0,No,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18450984,3839 Crow Canyon Rd,94582,San Ramon,CA,37.785895,-121.952244,-0.7095192866787804,2,2,-0.585475961717822,6,-0.755489705640246,3288,43:08.0,426260,286533.7061,00:00.0,1988,631.0,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
72549908,120 Reflections Dr APT 22,94583,San Ramon,CA,37.762616,-121.949974,-0.9117052518605671,1,1,-1.0418898255064744,7,-0.9758729267057855,1991,43:08.0,349382,286533.7061,00:00.0,1988,926.0,Yes,Yes,Yes,0,Yes,0,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
68042652,146 Copper Ridge Rd,94582,San Ramon,CA,37.769526,-121.946725,-0.8658245905308539,1,1,-0.8226958056142938,7,-0.9114102527510289,2451,18:13.0,272686,286533.7061,00:00.0,1988,640.0,Yes,Yes,Yes,1,Yes,1,Yes,No,2,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
18443670,7478 Blue Fox Way,94583,San Ramon,CA,37.72921,-121.938938,-0.24371392843304884,2,3,-0.2501956352380063,7,-0.24033132088267906,3800,53:09.0,641303,7000.0,00:00.0,1964,826.0,Yes,Yes,Yes,2,Yes,2,No,No,1,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
124734399,4933 Ivyleaf Springs Rd,94582,San Ramon,CA,37.759692,-121.914969,-0.04782683370500246,4,4,0.21487062407270582,7,-0.012578720724838892,4405,33:14.0,1026094,2625.0,00:00.0,2014,699.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18441500,2671 Marsh Dr,94583,San Ramon,CA,37.766165,-121.977566,-0.5314401096532837,3,4,0.03317031810945086,8,-0.5451908980694338,4099,13:13.0,808995,2184.0,00:00.0,1977,472.0,Yes,Yes,Yes,2,Yes,1,Yes,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,0.0,1.0
122010464,1345 Bayberry View Ln,94582,San Ramon,CA,37.764638,-121.914422,-0.008867153491127412,4,4,0.4196439847614535,9,-0.0030497256964366146,4496,42:00.0,1259767,3537.0,00:00.0,2015,640.0,Yes,Yes,Yes,2,No,0,No,No,0,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18443843,16 Helix Ct,94583,San Ramon,CA,37.729786,-121.924293,-0.5920966768461473,2,2,-0.5436560500278665,9,-0.6267195025537288,2934,43:08.0,712500,6300.0,00:00.0,1963,730.0,Yes,Yes,Yes,1,Yes,1,No,Yes,1,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
82863007,5024 Campion Dr,94582,San Ramon,CA,37.772936,-121.909043,0.22364670646792725,4,4,0.6359538728129476,10,0.2517104852485131,4866,33:09.0,1089956,4300.0,00:00.0,2007,678.0,Yes,Yes,Yes,2,Yes,1,No,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18440997,2949 Fountainhead Dr,94583,San Ramon,CA,37.768403,-121.988374,-0.7647316079399606,2,2,-0.695794004624084,13,-0.8044378972954221,2784,03:20.0,561805,1287.0,00:00.0,1974,658.0,Yes,Yes,Yes,0,Yes,0,Yes,No,1,86,A+,A,C-,A+,0.0,0.0,0.0,0.0,1.0
18449274,68 Fife Ct,94583,San Ramon,CA,37.751332,-121.959011,0.06889590163277061,3,4,0.906341232877315,14,0.08516251776251758,5899,33:16.0,1110318,15936.0,00:00.0,1979,535.0,Yes,Yes,Yes,3,Yes,1,Yes,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18445839,8975 Alcosta Blvd APT 138,94583,San Ramon,CA,37.724852,-121.93701,-0.8953748469804996,1,2,-0.7231932571106066,15,-0.9349146934348933,2316,38:05.0,470084,286533.7061,00:00.0,1971,502.0,Yes,Yes,Yes,1,Yes,0,Yes,No,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
18440862,2629 Fountainhead Dr,94583,San Ramon,CA,37.769948,-121.991104,-0.6706373702976676,2,3,-0.548703280749068,15,-0.6848212387656574,2996,59:03.0,632808,1440.0,00:00.0,1972,647.0,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+,0.0,0.0,0.0,0.0,1.0
18440607,3750 Norris Canyon Rd,94583,San Ramon,CA,37.768365,-121.979107,-0.1262905409620881,2,3,-0.07714772479681109,15,-0.11916321412295619,4500,33:08.0,97318,10200.0,00:00.0,1971,800.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18445937,9025 Alcosta Blvd APT 231,94583,San Ramon,CA,37.726571,-121.935583,-0.8650469522032317,2,2,-0.5818707969169638,15,-0.9030324323092556,2848,33:10.0,198666,286533.7061,00:00.0,1971,449.0,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
241642382,404 Silvercrown Way,94582,San Ramon,CA,37.754146,-121.91895,0.05256627439103084,3,4,0.44343807244711786,22,0.05653829791979176,4500,58:49.0,1317305,3143.0,00:00.0,2017,663.0,Yes,Yes,Yes,2,Yes,0,No,Yes,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18443910,21 Fircrest Ct,94583,San Ramon,CA,37.73043,-121.926733,-0.5843583978479783,2,2,-0.5436560500278665,22,-0.6305981231286238,2949,23:27.0,595606,5100.0,00:00.0,1963,738.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,1,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
68042865,404 S Overlook Dr,94582,San Ramon,CA,37.766369,-121.944628,-0.7095192866787804,3,2,-0.4362221389622912,29,-0.7550242711712586,3294,53:10.0,660139,286533.7061,00:00.0,1988,532.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,2,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
123981992,4708 Norris Canyon Rd UNIT 203,94583,San Ramon,CA,37.775931,-121.963191,-0.7095192866787804,2,2,-0.6979571035045989,31,-0.755489705640246,2824,02:00.0,580137,286533.7061,00:00.0,2014,735.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
18445865,8985 Alcosta Blvd APT 173,94583,San Ramon,CA,37.725062,-121.93588,-0.8045466903142201,2,3,-0.4340590400817762,34,-0.8445428340398374,3294,53:15.0,366894,286533.7061,00:00.0,1971,438.0,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
54627753,10 Brewin Ct,94583,San Ramon,CA,37.725466,-121.945698,0.37987424648723855,3,4,0.7181516302725153,41,0.3312222070338626,6134,08:18.0,1399348,12400.0,00:00.0,1997,720.0,Yes,Yes,Yes,2,Yes,1,No,No,2,86,A+,A,C-,A+,0.0,0.0,0.0,1.0,0.0
18450879,3941 Crow Canyon Rd,94582,San Ramon,CA,37.785353,-121.953217,-0.7553999480084935,2,2,-0.7188670593495767,78,-0.8012574284240082,2562,03:11.0,261652,286533.7061,00:00.0,1987,694.0,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+,1.0,0.0,0.0,0.0,0.0
19551111,1730 Halford Ave APT 243,95051,Santa Clara,CA,37.354068,-121.999241,-0.7561775863361158,2,2,-0.6748840487791062,0,-0.7968613998644221,2496,33:00.0,577422,1568.0,00:00.0,1970,650.0,Yes,Yes,No,0,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
64761891,2250 Monroe St APT 194,95050,Santa Clara,CA,37.361383,-121.963127,-0.8339414190983414,1,1,-0.867399849144936,0,-0.8796055640368892,2199,52:00.0,635000,716.0,00:00.0,1987,753.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
82955967,851 Monroe St,95050,Santa Clara,CA,37.347218,-121.946827,-0.16517245734320093,3,4,-0.05695880191200498,0,-0.16741558124699615,4342,21:00.0,954024,2683.0,00:00.0,2008,760.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
61322221,4348 Watson Cir,95054,Santa Clara,CA,37.399561,-121.948782,-0.0867865139188775,4,3,-0.18890783362341634,0,-0.07258641108727092,4251,15:00.0,957081,1794.0,00:00.0,2004,905.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19597648,3360 Princeton Ct,95051,Santa Clara,CA,37.336569,-121.990023,0.13801939493678536,2,4,-0.11464143872573672,0,0.28421332566613405,4330,02:00.0,1474771,7296.0,00:00.0,1961,1016.0,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19581435,870 Fremont St APT 102,95050,Santa Clara,CA,37.352094,-121.943748,-0.5539916211543291,3,2,-0.36844504070615636,0,-0.5754107824166714,3198,37:00.0,547268,871.0,00:00.0,1980,638.0,Yes,Yes,No,0,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
69301609,1865 Palm View Pl APT 128,95050,Santa Clara,CA,37.357096,-121.959201,-0.7484105347198247,1,1,-0.8356743988973835,0,-0.789137514851576,2206,54:00.0,541216,1733.0,00:00.0,1978,854.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19488460,4916 Plaza Escuela,95054,Santa Clara,CA,37.404574,-121.964813,-0.690078328488224,2,2,-0.6049438516424565,0,-0.7230357358418688,2952,39:00.0,620806,945.0,00:00.0,1978,670.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19488567,2168 Avenida De Las Flores,95054,Santa Clara,CA,37.402648,-121.962819,-0.017508270587665926,3,4,-0.04974847231028851,1,0.015182893902030264,4378,48:00.0,318805,6337.0,00:00.0,1976,859.0,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19554902,3408 Saint Marys Pl,95051,Santa Clara,CA,37.365867,-121.989877,0.12246662838434022,3,5,0.31221007369587817,1,0.22044880341485862,5166,05:00.0,1004548,7270.0,00:00.0,1957,752.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
69300086,3901 Lick Mill Blvd APT 110,95054,Santa Clara,CA,37.396396,-121.942738,-0.7165180316273807,1,1,-0.7347297844733529,1,-0.7574359974447283,2562,52:00.0,359980,900.0,00:00.0,2005,767.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19595584,949 White Dr,95051,Santa Clara,CA,37.342987,-121.972327,-0.1659500956708232,2,3,-0.28985244804744686,1,-0.1783509640958554,4095,23:00.0,393141,5850.0,00:00.0,1955,922.0,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
61322111,984 Garrity Way,95054,Santa Clara,CA,37.398822,-121.950965,0.6124658702790554,4,5,0.8609161563865013,1,0.6359258636735066,5999,21:00.0,1225925,4673.0,00:00.0,2003,771.0,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19618542,476 Giannini Dr,95051,Santa Clara,CA,37.3309,-122.002303,0.4188339267011136,3,5,0.29706838153227355,2,0.5269374012430693,4995,41:00.0,1219527,6878.0,00:00.0,1959,922.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19551306,3735 Terstena Pl APT 158,95051,Santa Clara,CA,37.358299,-121.999698,-0.7242944149036032,1,2,-0.7260773889512931,2,-0.7692681173705034,2499,11:00.0,356030,871.0,00:00.0,1986,746.0,Yes,Yes,Yes,2,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19597493,1400 Bowe Ave APT 1701,95051,Santa Clara,CA,37.350343,-121.973712,-0.6395318371927773,2,2,-0.6179224449255462,6,-0.6694006190839894,2749,38:00.0,764694,1306.0,00:00.0,1986,743.0,Yes,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19487982,871 Clyde Ave,95054,Santa Clara,CA,37.391148,-121.94987,-0.28104134579724477,2,3,-0.2530797670786929,6,-0.3051818568949251,3994,38:07.0,560629,7500.0,00:00.0,1961,797.0,Yes,Yes,Yes,2,Yes,1,No,No,1,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
69300220,3901 Lick Mill Blvd APT 340,95054,Santa Clara,CA,37.396396,-121.942738,-0.7088287438438519,1,1,-0.7823179598446816,7,-0.749944829666376,2496,17:00.0,447232,871.0,00:00.0,2005,839.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19490501,4154 Cheeney St,95054,Santa Clara,CA,37.391985,-121.960553,-0.3207872183603459,1,3,-0.6107121153238296,7,-0.29897606397509296,3087,09:11.0,122145,7850.0,00:00.0,1949,1118.0,Yes,Yes,Yes,2,Yes,0,No,Yes,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19557833,2070 Elm Leaf Ct,95050,Santa Clara,CA,37.359709,-121.964051,-0.5571021744648181,2,2,-0.4780420506522467,8,-0.579495745606151,2996,04:00.0,470880,831.0,00:00.0,1984,713.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
79842436,1883 Agnew Rd UNIT 348,95054,Santa Clara,CA,37.39546,-121.958047,-0.6317554539165547,2,2,-0.612154181244173,8,-0.6576476230179422,2849,07:00.0,798026,435.0,00:00.0,2006,747.0,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
79841943,1883 Agnew Rd UNIT 360,95054,Santa Clara,CA,37.39546,-121.958047,-0.6317554539165547,2,2,-0.612154181244173,9,-0.6576708947413916,2849,34:00.0,510436,435.0,00:00.0,2006,747.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19554587,3379 Machado Ave,95051,Santa Clara,CA,37.362062,-121.989835,0.14662163011694274,2,4,0.41675985292076695,9,0.23720444429840543,4905,54:00.0,98816,5998.0,00:00.0,1957,721.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19557451,1700 Civic Center Dr APT 513,95050,Santa Clara,CA,37.353321,-121.95595,-0.8837102720661658,1,1,-0.9128249256357497,10,-0.9317342245634793,1895,33:15.0,413870,871.0,00:00.0,1972,727.0,Yes,Yes,No,1,Yes,0,Yes,Yes,1,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
64595549,4060 Crandall Cir,95054,Santa Clara,CA,37.397064,-121.945965,-0.16517245734320093,3,3,-0.14636688897328917,10,-0.15120062007158971,4094,52:00.0,952756,1215.0,00:00.0,2004,815.0,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19596511,3321 Benton St,95051,Santa Clara,CA,37.345562,-121.988436,-0.4132398614930283,3,4,-0.3194147994144844,13,-0.4225605513529755,3691,51:00.0,1142400,649.0,00:00.0,1963,732.0,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19491556,2210 Saint Claire Ct,95054,Santa Clara,CA,37.394189,-121.963188,-0.3977640811350178,3,3,-0.2819210854855588,13,-0.4044745436122396,3766,28:17.0,863778,1575.0,00:00.0,1987,720.0,Yes,Yes,Yes,2,Yes,1,Yes,Yes,2,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19550827,1903 Miraplaza Ct APT 7,95051,Santa Clara,CA,37.357127,-121.998193,-0.47700542671972573,2,2,-0.6330641370891508,14,-0.49934560287417373,2961,43:00.0,812905,871.0,00:00.0,1986,959.0,No,Yes,Yes,0,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
64828907,2250 Monroe St APT 386,95050,Santa Clara,CA,37.361383,-121.963127,-0.8215863013490791,1,1,-0.867399849144936,14,-0.8672381944717786,2199,11:00.0,441628,714.0,00:00.0,1987,775.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19601223,151 Buckingham Dr UNIT 238,95051,Santa Clara,CA,37.326621,-121.971375,-0.8261650358221189,1,1,-0.7621290369598754,15,-0.870219302245643,2062,33:00.0,192704,945.0,00:00.0,1969,637.0,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
94698103,1956 Hillebrant Pl,95050,Santa Clara,CA,37.353485,-121.95928,-0.3276988678162525,3,3,-0.332393392697574,16,-0.3378406178596568,3781,24:00.0,689655,731.0,00:00.0,2010,816.0,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
69301620,1845 Palm View Pl APT 112,95050,Santa Clara,CA,37.356354,-121.95876,-0.7484882985525869,1,1,-0.8356743988973835,16,-0.7941207665662012,2206,58:00.0,269894,1733.0,00:00.0,1978,854.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19556844,1166 Warburton Ave,95050,Santa Clara,CA,37.356219,-121.950477,-0.397701870068808,2,4,-0.3886339635909625,21,-0.4068017159571767,3822,43:00.0,177090,3916.0,00:00.0,1900,797.0,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19598366,2924 Shannon Ct,95051,Santa Clara,CA,37.337221,-121.980214,-0.32925414447149703,2,3,-0.20837572354805078,21,-0.281522271388065,3927,19:37.0,450200,2635.0,00:00.0,1977,729.0,No,Yes,Yes,2,Yes,1,Yes,Yes,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19599002,3575 Lehigh Dr APT 22,95051,Santa Clara,CA,37.33602,-121.995198,-0.29348278140087325,3,3,-0.10094181248247543,22,-0.30746946730999825,3899,48:00.0,615016,1785.0,00:00.0,1980,694.0,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
69300351,4525 Laird Cir,95054,Santa Clara,CA,37.402132,-121.949979,-0.1644725828483409,3,3,-0.15790341633603552,22,-0.13992159143979477,4099,58:00.0,948725,1298.0,00:00.0,2005,823.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,0.0,1.0
19491987,2200 Agnew Rd APT 220,95054,Santa Clara,CA,37.392225,-121.963913,-0.8370519724088304,1,1,-0.7952965531277713,29,-0.8790625571564038,2214,08:00.0,508196,1742.0,00:00.0,1982,656.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
300473723,1565 Main St,95050,Santa Clara,CA,37.35474,-121.94846,1.9352286655645135,2,3,2.863945719743336,30,1.8827480094034,2195,02:00.0,3927510,11247.0,00:00.0,1957,696.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,1.0,0.0,0.0
300473743,2150 Monroe St,95050,Santa Clara,CA,37.360591,-121.958684,4.188824539013813,2,3,8.399315754981068,30,4.130796494612599,2573,02:00.0,2353415,22320.0,00:00.0,1960,516.0,No,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,1.0,0.0,0.0
19600995,151 Buckingham Dr UNIT 264,95051,Santa Clara,CA,37.326621,-121.971375,-0.8681575055137207,1,1,-0.8861467061093987,30,-0.9137350979236211,1998,38:00.0,209382,774.0,00:00.0,1969,717.0,No,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
116085340,1681 Shore Pl UNIT 7,95054,Santa Clara,CA,37.39693,-121.957535,-0.2818182064865394,3,3,-0.19323403138444623,31,-0.2742304647072622,3835,58:00.0,649378,1194.0,00:00.0,2012,757.0,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19607704,265 Tyler Ave,95050,Santa Clara,CA,37.324027,-121.958663,0.21509268486408242,2,3,0.07571126275957801,41,0.27237034560274936,4500,48:00.0,723342,10219.0,00:00.0,1949,933.0,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19557362,1335 Don Ave,95050,Santa Clara,CA,37.358134,-121.954078,-0.28104056815891715,1,3,-0.49462580873619455,42,-0.3171000821974628,3499,57:00.0,918000,6128.0,00:00.0,1954,1014.0,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
79842221,1883 Agnew Rd UNIT 445,95054,Santa Clara,CA,37.39546,-121.958047,-0.5920966768461473,2,2,-0.612154181244173,44,-0.6147811084242016,2849,49:00.0,763536,435.0,00:00.0,2006,794.0,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19556888,1171 El Camino Real,95050,Santa Clara,CA,37.354103,-121.949231,-0.20483201205193602,1,2,-0.7606869710395322,46,-0.1806983052677819,2951,48:00.0,1217268,8786.0,00:00.0,1910,1560.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19550859,3705 Terstena Pl APT 212,95051,Santa Clara,CA,37.358055,-121.998467,-0.6037604741221535,2,2,-0.4838103143336199,48,-0.6387432263359035,3134,38:00.0,438980,1392.0,00:00.0,1982,669.0,Yes,Yes,Yes,2,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
19601705,389 Drake Ct,95051,Santa Clara,CA,37.329853,-121.981577,0.2632673792602812,3,3,-0.018744055022907706,48,0.32804173816244864,4500,58:00.0,250982,6799.0,00:00.0,1955,1030.0,Yes,Yes,No,2,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19556738,1232 Cabrillo Ave,95050,Santa Clara,CA,37.36016,-121.953721,-0.31992248454002997,1,3,-0.6734419828587629,57,-0.312062529794789,3399,19:00.0,521326,5789.0,00:00.0,1954,1218.0,Yes,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19580400,588 Saratoga Ave,95050,Santa Clara,CA,37.341373,-121.955033,-0.08896390123621982,2,3,-0.1622296140970654,57,-0.10634670029527284,4194,02:00.0,580749,7148.0,00:00.0,1947,884.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,0.0,0.0,0.0,1.0,0.0
19596893,984 Kiely Blvd UNIT D,95051,Santa Clara,CA,37.343639,-121.978636,-0.8137228225801627,1,2,-0.7477083777564425,66,-0.8546272475345648,2327,05:00.0,504412,924.0,00:00.0,1971,641.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
79845237,2580 Homestead Rd APT 7201,95051,Santa Clara,CA,37.339819,-121.971431,-0.5539916211543291,2,3,-0.310041370932253,69,-0.5884662192717683,3781,37:00.0,718428,1489.0,00:00.0,2007,604.0,Yes,Yes,Yes,0,No,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
64689185,2250 Monroe St APT 357,95050,Santa Clara,CA,37.361383,-121.963127,-0.8347190574259636,1,1,-0.867399849144936,102,-0.8803812881518682,2199,57:00.0,535806,716.0,00:00.0,1987,751.0,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C,1.0,0.0,0.0,0.0,0.0
